DOY,	MES,	DIA,	HS,	IDT,	GHI,	DNI,	GTI20,	GTI35,	GTI45,	GTI60,	GTI90,	TAM,	HRE,	PAM,	VVI10,	DVI10,	VVI20,	DVI20,	CZ,	AS,	GS
360,	12,	26,	4,	359.167,	0,	0,	0,	0,	0,	0,	0,	17.4,	90,	1003.3,	6.7,	210,	4.1,	39,	0.000,	0.0,	0.0
360,	12,	26,	5,	359.208,	0,	0,	0,	0,	0,	0,	0,	17.6,	88,	1003.3,	8.2,	200,	3.8,	38,	0.000,	0.0,	0.0
360,	12,	26,	6,	359.250,	0,	0,	0,	0,	0,	0,	0,	17.6,	88,	1004.2,	7.7,	190,	3.6,	36,	0.000,	0.0,	0.0
360,	12,	26,	7,	359.292,	0,	0,	0,	0,	0,	0,	0,	18.0,	84,	1004.9,	7.7,	190,	3.5,	32,	0.000,	0.0,	0.0
360,	12,	26,	8,	359.333,	0,	0,	0,	0,	0,	0,	0,	18.0,	84,	1006.2,	5.7,	190,	2.8,	25,	0.000,	0.0,	0.0
360,	12,	26,	9,	359.375,	54,	258,	22,	22,	21,	21,	19,	19.6,	83,	1007.5,	5.1,	180,	2.8,	25,	0.082,	4.7,	-115.3
360,	12,	26,	10,	359.417,	129,	75,	116,	102,	93,	87,	72,	19.2,	86,	1008.2,	5.1,	190,	3.2,	29,	0.278,	16.2,	-107.5
360,	12,	26,	11,	359.458,	312,	238,	284,	251,	225,	182,	134,	19.6,	83,	1008.4,	6.7,	210,	3.9,	15,	0.471,	28.1,	-100.1
360,	12,	26,	12,	359.500,	556,	550,	522,	467,	418,	329,	138,	22.0,	74,	1009.7,	7.2,	220,	3.8,	248,	0.647,	40.3,	-92.5
360,	12,	26,	13,	359.542,	696,	561,	679,	627,	575,	475,	219,	22.4,	71,	1009.9,	8.2,	210,	4.0,	323,	0.795,	52.6,	-83.4
360,	12,	26,	14,	359.583,	766,	494,	761,	715,	666,	568,	304,	22.4,	65,	1009.9,	7.7,	230,	6.6,	343,	0.904,	64.6,	-70.2
360,	12,	26,	15,	359.625,	683,	242,	679,	646,	611,	543,	358,	20.6,	78,	1010.8,	7.2,	240,	5.0,	204,	0.966,	75.0,	-43.0
360,	12,	26,	16,	359.667,	594,	118,	586,	560,	533,	482,	347,	22.4,	66,	1010.6,	7.7,	220,	10.5,	142,	0.978,	78.0,	17.8
360,	12,	26,	17,	359.708,	783,	463,	781,	738,	690,	593,	331,	23.4,	61,	1010.3,	8.7,	240,	6.8,	129,	0.939,	69.9,	60.3
360,	12,	26,	18,	359.750,	775,	625,	765,	711,	654,	544,	253,	22.6,	65,	1010.6,	8.2,	230,	2.3,	146,	0.852,	58.4,	78.0
360,	12,	26,	19,	359.792,	483,	209,	467,	436,	408,	357,	226,	21.6,	77,	1010.4,	7.2,	220,	3.8,	85,	0.721,	46.2,	88.5
360,	12,	26,	20,	359.833,	393,	285,	365,	329,	298,	245,	156,	21.4,	79,	1010.5,	7.2,	190,	6.3,	145,	0.557,	33.9,	96.6
360,	12,	26,	21,	359.875,	242,	253,	208,	174,	149,	112,	100,	20.6,	76,	1011.8,	6.7,	180,	4.7,	90,	0.371,	21.8,	104.0
360,	12,	26,	22,	359.917,	124,	424,	54,	34,	34,	34,	34,	20.0,	83,	1012.0,	6.7,	190,	3.7,	65,	0.175,	10.1,	111.6
360,	12,	26,	23,	359.958,	0,	0,	0,	0,	0,	0,	0,	19.8,	87,	1011.9,	6.7,	190,	3.8,	57,	0.000,	0.0,	0.0
361,	12,	27,	0,	360.000,	0,	0,	0,	0,	0,	0,	0,	19.8,	87,	1013.0,	4.1,	170,	3.7,	41,	0.000,	0.0,	0.0
361,	12,	27,	1,	360.042,	0,	0,	0,	0,	0,	0,	0,	19.4,	87,	1013.6,	6.2,	180,	3.7,	34,	0.000,	0.0,	0.0
361,	12,	27,	2,	360.083,	0,	0,	0,	0,	0,	0,	0,	19.4,	87,	1012.7,	5.1,	160,	3.9,	40,	0.000,	0.0,	0.0
361,	12,	27,	3,	360.125,	0,	0,	0,	0,	0,	0,	0,	19.2,	90,	1013.4,	5.1,	160,	3.4,	35,	0.000,	0.0,	0.0
361,	12,	27,	4,	360.167,	0,	0,	0,	0,	0,	0,	0,	19.2,	90,	1013.0,	4.1,	160,	2.8,	26,	0.000,	0.0,	0.0
361,	12,	27,	5,	360.208,	0,	0,	0,	0,	0,	0,	0,	19.2,	90,	1012.8,	3.1,	180,	2.2,	118,	0.000,	0.0,	0.0
361,	12,	27,	6,	360.250,	0,	0,	0,	0,	0,	0,	0,	19.2,	90,	1013.2,	4.1,	180,	1.7,	117,	0.000,	0.0,	0.0
361,	12,	27,	7,	360.292,	0,	0,	0,	0,	0,	0,	0,	19.4,	88,	1013.6,	3.1,	190,	2.8,	168,	0.000,	0.0,	0.0
361,	12,	27,	8,	360.333,	0,	0,	0,	0,	0,	0,	0,	19.6,	88,	1013.6,	3.1,	170,	4.3,	171,	0.000,	0.0,	0.0
361,	12,	27,	9,	360.375,	43,	129,	27,	26,	25,	24,	21,	22.0,	73,	1014.8,	3.6,	170,	3.6,	164,	0.080,	4.6,	-115.3
361,	12,	27,	10,	360.417,	142,	115,	123,	105,	93,	88,	74,	21.4,	79,	1015.5,	4.1,	150,	2.3,	155,	0.277,	16.1,	-107.6
361,	12,	27,	11,	360.458,	344,	350,	306,	263,	229,	173,	121,	21.8,	79,	1016.1,	5.7,	170,	2.3,	183,	0.470,	28.0,	-100.2
361,	12,	27,	12,	360.500,	546,	521,	513,	459,	412,	327,	143,	22.0,	76,	1015.8,	3.1,	130,	2.7,	181,	0.646,	40.2,	-92.5
361,	12,	27,	13,	360.542,	744,	687,	725,	666,	607,	494,	202,	22.0,	76,	1015.7,	4.1,	150,	3.4,	184,	0.794,	52.5,	-83.4
361,	12,	27,	14,	360.583,	863,	715,	860,	804,	742,	618,	284,	22.0,	74,	1014.9,	5.1,	160,	4.5,	186,	0.903,	64.5,	-70.2
361,	12,	27,	15,	360.625,	953,	773,	960,	904,	838,	703,	331,	22.6,	74,	1015.3,	5.7,	150,	5.4,	191,	0.966,	74.9,	-43.2
361,	12,	27,	16,	360.667,	955,	751,	965,	910,	845,	711,	342,	22.8,	70,	1014.8,	6.2,	140,	6.1,	179,	0.978,	78.0,	17.2
361,	12,	27,	17,	360.708,	953,	835,	958,	898,	829,	689,	308,	22.8,	73,	1013.9,	7.7,	120,	5.2,	168,	0.940,	70.0,	60.0
361,	12,	27,	18,	360.750,	861,	833,	851,	787,	719,	586,	236,	22.4,	74,	1013.0,	6.7,	130,	4.5,	179,	0.852,	58.5,	77.8
361,	12,	27,	19,	360.792,	743,	886,	710,	637,	569,	441,	124,	22.2,	73,	1013.6,	5.7,	110,	4.3,	182,	0.722,	46.3,	88.3
361,	12,	27,	20,	360.833,	525,	727,	470,	401,	342,	242,	94,	22.2,	73,	1013.6,	5.7,	130,	3.9,	180,	0.559,	34.0,	96.5
361,	12,	27,	21,	360.875,	297,	500,	237,	179,	137,	76,	78,	21.2,	80,	1013.6,	5.7,	130,	4.0,	177,	0.372,	21.9,	103.9
361,	12,	27,	22,	360.917,	125,	430,	55,	34,	34,	34,	34,	20.4,	78,	1013.7,	7.2,	110,	4.0,	157,	0.176,	10.1,	111.5
361,	12,	27,	23,	360.958,	0,	0,	0,	0,	0,	0,	0,	20.0,	76,	1013.4,	6.7,	110,	2.9,	137,	0.000,	0.0,	0.0
362,	12,	28,	0,	361.000,	0,	0,	0,	0,	0,	0,	0,	20.0,	81,	1014.4,	6.7,	100,	1.7,	143,	0.000,	0.0,	0.0
362,	12,	28,	1,	361.042,	0,	0,	0,	0,	0,	0,	0,	20.0,	81,	1014.4,	6.7,	100,	2.5,	134,	0.000,	0.0,	0.0
362,	12,	28,	2,	361.083,	0,	0,	0,	0,	0,	0,	0,	19.0,	81,	1013.8,	3.1,	80,	2.9,	127,	0.000,	0.0,	0.0
362,	12,	28,	3,	361.125,	0,	0,	0,	0,	0,	0,	0,	18.0,	90,	1014.3,	2.6,	80,	1.4,	111,	0.000,	0.0,	0.0
362,	12,	28,	4,	361.167,	0,	0,	0,	0,	0,	0,	0,	18.0,	90,	1013.9,	2.6,	70,	1.5,	88,	0.000,	0.0,	0.0
362,	12,	28,	5,	361.208,	0,	0,	0,	0,	0,	0,	0,	16.4,	96,	1013.8,	1.0,	100,	0.8,	115,	0.000,	0.0,	0.0
362,	12,	28,	6,	361.250,	0,	0,	0,	0,	0,	0,	0,	16.4,	96,	1013.6,	1.5,	90,	2.1,	146,	0.000,	0.0,	0.0
362,	12,	28,	7,	361.292,	0,	0,	0,	0,	0,	0,	0,	16.5,	95,	1013.9,	2.6,	80,	1.9,	169,	0.000,	0.0,	0.0
362,	12,	28,	8,	361.333,	0,	0,	0,	0,	0,	0,	0,	17.0,	90,	1014.0,	2.1,	100,	1.9,	177,	0.000,	0.0,	0.0
362,	12,	28,	9,	361.375,	52,	255,	20,	20,	20,	20,	18,	19.6,	81,	1014.6,	2.6,	90,	4.1,	166,	0.078,	4.5,	-115.4
362,	12,	28,	10,	361.417,	223,	564,	145,	81,	44,	46,	50,	21.0,	73,	1014.8,	3.1,	90,	3.8,	152,	0.275,	16.0,	-107.6
362,	12,	28,	11,	361.458,	444,	768,	374,	299,	240,	142,	73,	22.0,	70,	1014.5,	4.1,	90,	3.2,	122,	0.468,	27.9,	-100.2
362,	12,	28,	12,	361.500,	649,	853,	604,	530,	464,	345,	95,	23.2,	67,	1014.8,	4.1,	130,	3.4,	69,	0.644,	40.1,	-92.5
362,	12,	28,	13,	361.542,	797,	829,	777,	710,	644,	516,	188,	23.0,	73,	1014.4,	4.1,	150,	2.3,	43,	0.792,	52.4,	-83.5
362,	12,	28,	14,	361.583,	910,	826,	908,	847,	780,	643,	278,	23.4,	72,	1014.4,	4.6,	140,	1.6,	59,	0.902,	64.4,	-70.3
